x,y,vocab,count
-34.83623,-17.16396,agua,2702
-16.56804,-23.000418,muralla,20
9.88787,-11.192276,indicio,48
6.080771,-10.459106,andaba,46
-43.352226,-13.994094,fallecidos,423
-14.450362,-15.270411,identidades,65
-13.307339,12.467256,confirmadas,24
9.763933,-15.211558,tía,102
-4.278112,-26.459068,devolvió,57
1.2878312,-6.596458,buscarla,24
0.511546,-20.401876,fallecieron,150
-47.086105,6.8169265,alcanzaron,207
-1.7973204,-6.7701445,arrancar,45
-5.267693,-3.6127768,sintieron,58
20.61836,48.81851,aclaró,554
4.6721907,-6.366594,pensé,183
-37.297287,-29.91715,terremoto,292
-11.088829,-50.498005,vecinos,1482
-4.5267105,-3.0360982,relatan,31
-6.9245496,19.227367,momentos,775
-35.075607,6.7245364,evidenció,78
1.1238528,-31.114014,rescate,585
-22.287455,17.917261,lentos,13
-52.722065,4.45977,cantidad,1405
-30.736992,-28.549002,tierra,901
-15.41128,-13.492831,escombros,269
-21.432407,-16.875519,muebles,94
-14.954919,15.927315,dificultan,22
-29.30931,18.94106,labor,409
14.497771,16.474556,juicio,2102
-10.06757,39.039192,tomar,1049
-53.925285,-14.321319,madrugada_miércoles,76
12.3391075,49.955364,confirmó,2338
-15.944089,46.705624,inicio,1255
-13.515976,3.4935093,terminó,937
0.587005,-20.215248,indeterminado,51
-43.37004,-13.935534,personas_muertas,87
7.9688187,-23.769718,fiscal_jefe,110
50.92988,-11.069568,cristian,226
49.156578,-0.9627981,andrade,72
6.505562,-22.985798,laboratorio_criminalística,135
6.3610463,-23.001556,labocar,122
6.8205433,-22.98186,lacrim,23
-2.8697612,-4.5794454,identificar,440
-13.949903,-13.949997,hallados,136
-44.64157,6.582271,cifra,1144
-0.10594933,51.089058,declinó,97
-5.943608,24.06099,confirmar,353
2.3687751,10.216614,preliminar,207
48.85822,11.629346,intendente_regional,41
48.896706,11.610273,jorge_martínez,16
25.952564,-20.642742,consignó,356
50.309723,7.411045,s,465
-8.161722,49.737633,deberá,860
12.290627,49.427475,confirmado,336
49.218037,11.322397,intendente,398
11.265146,50.389923,confirma,364
-14.693,5.212006,registró,1338
-53.096115,-10.954469,2000,726
-10.507062,-40.754128,cercano,646
46.88835,7.463445,municipalidad,805
-14.056162,47.87139,comenzando,78
-26.859365,33.50362,procederá,26
-13.214154,26.950003,informar,304
-12.438898,-24.947823,escalera,53
-5.2431083,-30.880875,derrumbó,70
-11.043654,-50.485035,vecinos_sector,142
-7.3904357,-44.291485,concurrido,28
-15.316124,-7.731209,habitantes,1135
-28.368988,-28.086664,videos_muestran,33
-33.116695,-28.49914,desastre,215
-16.40175,12.544288,recopilación,26
-5.4142413,-0.90800333,cámaras_seguridad,280
-34.91767,-35.64754,sectores,1161
-8.303,0.25954998,cercanos,356
5.31169,52.223682,descarta,317
-4.3050156,-6.3984356,entrevistar,32
-5.0650396,-37.418255,arrendaba,15
8.254956,30.296068,manifestaron,357
-40.047726,18.964725,arrendatarios,12
-26.555525,43.43608,tenían,877
-0.8532822,-25.27719,encontraba,1145
10.57175,-23.723654,vivía,272
43.042374,16.352848,presidente_colegio,156
43.11544,16.316881,profesores_mario,71
8.932045,35.36233,consulta,473
-22.490578,23.979982,bases,343
-17.271196,46.558132,realizará,633
42.879414,16.64847,gremio,415
0.02276863,41.104317,decida,76
-0.9269973,13.112708,paro_docente,63
-18.362673,38.67293,oferta,694
42.088158,0.1266123,conversación_programa,131
42.281048,0.15083128,expreso_bío,148
42.436447,0.13545582,bío_radio,99
8.598445,-4.0129967,reflexionó,30
-6.399072,42.51961,importancia,639
-1.2185254,12.564879,movilización,810
-33.320847,36.99786,contado,69
-55.17531,8.873155,68,248
17.336761,30.99208,respaldo,596
30.77273,39.317036,ciudadanía,540
-48.60384,-2.153174,encuesta,537
-48.589527,-1.553793,cadem,141
31.402914,13.335644,representante,909
42.93331,16.623869,profesorado,54
1.7149974,48.40322,llamó,1378
-2.36117,-7.811924,replegarse,19
-3.1887293,35.708,deponer,57
-4.651581,29.235647,evitar,2309
-20.022106,-3.4423087,desgaste,90
1.7830999,48.420834,llamado,2227
-14.776871,41.183754,terminar,731
-0.90802705,13.151554,paro_profesores,63
1.8300836,34.690926,abandonar,500
-9.612771,26.462406,lucha,855
-6.0688477,44.582798,debemos,520
-12.053089,27.309774,cuidar,192
-1.3122889,12.553412,movimiento,1441
-4.578674,49.41266,logrado,522
7.9209743,29.862364,mostrado,260
-9.315378,-41.96089,camino,1259
40.296196,7.911582,organización,1604
-8.305023,25.805922,enfrentar,733
22.477543,22.765324,gobiernos,796
0.34622106,9.943738,empresariales,110
-12.878046,21.26509,demandas,498
-36.248474,21.843311,trabajadores,2932
0.19173986,39.56696,definitiva,365
20.523346,48.378597,planteó,337
-9.285729,32.77054,mantener,1289
1.1223688,14.60298,fuerza,1541
-4.3846855,-5.805329,entrar,657
-20.219725,-17.541418,juego,539
-2.5761967,44.02994,apuesta,135
12.919066,51.2268,consultado,724
17.314753,30.99391,apoyo,2899
-37.278854,34.938866,asumen,26
-23.55788,50.051117,denominado,339
47.435436,20.300201,senadora,473
47.403423,20.050201,jacqueline_rysselberghe,68
-0.63812906,11.747717,patipelados,10
8.64684,-18.474024,identidad,658
-12.701818,-26.800081,lomo,15
2.0992215,16.889883,vivimos,99
0.18864527,18.731716,hostilidad,80
7.7322297,-31.943827,mundo,4225
-40.162075,4.3471365,proyecciones,168
-9.538707,45.153606,esperan,873
-11.162717,29.893116,organizarse,27
-11.93698,10.529198,múltiples,445
-8.412056,42.634968,formas,466
-17.15344,-1.3617013,paros,44
-24.432295,26.086756,temas,1133
-17.746452,17.967648,pendientes,272
-26.660007,28.274414,malla_curricular,37
-1.2480931,-13.756886,sacó,201
-31.076456,16.21347,educación_física,119
15.294764,-25.537071,artes,142
-15.138826,21.841965,e,6141
22.337353,-17.044094,historia,2440
-28.394447,30.065289,plan,2095
-51.1262,-0.36228228,menciones,37
-35.29221,22.868343,educadoras,51
-35.31848,22.851812,párvulos,65
-35.366524,22.828028,diferenciales,26
4.438071,56.334923,finalmente,2112
-13.471122,25.380096,eventualidad,55
-6.9049706,48.107033,decidan,36
-24.083828,46.398098,continuar,692
-0.96726125,13.051844,paro,638
-3.8716118,47.86209,consiste,301
22.262634,15.915899,democracia,996
2.1013358,23.507017,participativa,15
-28.21317,42.778362,tendría,587
-24.139336,46.4725,seguir,1561
19.60337,36.484226,organizando,31
19.405684,8.25406,colegas,239
15.58577,-1.7955308,escucha_entrevista,651
15.496107,-1.8535002,completa,964
-53.268917,-15.903488,miércoles,4605
-16.187132,46.543194,inició,888
-0.9978096,13.053482,huelga_legal,52
-19.290934,-44.29105,sindicato,549
-19.261518,-44.143837,interempresa,26
43.17664,16.867857,dirigencia,61
8.889267,42.800537,rechazara,62
-18.34958,38.420403,propuesta,1438
-19.972155,-39.022533,walmart,211
17.825659,29.974285,considerarla,44
-19.392258,19.325294,insuficiente,160
3.8033378,50.60478,marco,1591
32.165382,28.291729,vicepresidenta,237
-15.068274,-37.9883,recursos_humanos,76
-17.490374,-41.59458,compañía,1965
47.715675,-13.569642,mónica,106
48.84032,-0.06946179,tobar,13
23.804054,7.097232,conversó,150
14.631016,29.96513,responsabilizó,116
-19.327436,-44.63517,presidente_sindicato,108
-20.2312,-37.507793,lider,86
-6.851774,33.420986,comunicar,74
-17.459185,-41.572014,empresa,5326
-11.258397,34.5858,llegamos,95
54.32714,14.315922,directorio,361
50.63274,-9.6036215,juan,909
36.790936,16.203074,moreno,551
-8.323343,44.753307,quiero,723
8.631437,-4.874787,súper,147
9.783367,34.451904,clara,542
10.663604,35.287155,enfática,29
0.14827347,33.900257,negociación,550
-5.3788967,-45.87321,específicamente,425
-23.368729,25.342197,intereses,671
-10.744229,7.6384425,personales,338
8.461788,42.44185,rechazada,162
-35.45374,17.37239,ofertas,220
-7.652208,0.08678312,incluía,111
-37.18788,22.461763,reajuste,148
6.4905677,26.768766,real,886
-46.043205,11.326953,superior,612
-59.79813,9.13637,8,1401
11.91295,46.73692,comunicada,26
19.480898,8.149886,prensa,2210
5.0028315,-4.6143613,queríamos,51
-43.31204,18.696976,pagar,957
5.910863,20.939966,mentira,131
55.08303,8.799502,detallando,95
0.7215557,-3.7674313,estábamos,143
-43.932446,18.012491,pagando,121
-55.185467,12.735275,100,1299
-36.962612,22.25086,bono,250
-38.274357,22.12882,sueldo,277
-27.76229,34.23724,adicionalmente,95
-36.38506,22.570244,multifuncionalidad,12
-36.090496,-12.484223,línea,2586
-11.10392,5.7155414,conocen,172
-1.0133135,13.020941,huelga,792
32.59531,20.033472,dirigente,874
-18.154682,15.361804,dichos,697
-3.8269148,46.792576,busca,2137
-4.360602,28.202719,desestabilizar,50
-17.386683,6.7367578,causar,223
-12.128848,16.78312,división,394
4.358224,56.32512,asimismo,2018
20.535759,48.741806,recordó,674
8.260433,53.602104,responde,316
-3.579539,25.593973,entender,531
43.5784,16.263342,ministra_educación,197
43.56417,16.270617,marcela_cubillos,187
-16.11209,48.23473,realizada,555
42.916546,16.564209,colegio_profesores,307
-1.3673706,49.354927,decidió,1451
-37.547276,32.592144,pese,216
42.78353,16.165127,presidente_gremio,59
43.01043,16.421474,mario_aguilar,80
41.986897,0.08520507,entrevista_programa,50
42.06267,14.586339,ministra,1236
12.450496,32.661747,valoró,410
11.374231,45.308186,previo,455
-36.476185,29.017216,positivo,355
32.736706,24.971487,vuelta,856
-16.376537,43.96706,extiende,177
-55.233677,9.294605,255,34
-7.835236,13.053771,marcaron,69
-42.65294,7.035321,diferencia,735
6.475888,38.38333,sufragio,29
-55.438644,10.534335,95,203
-29.24289,12.801826,colegios,387
-24.642612,-8.342257,funcionan,117
-38.861248,-15.513078,normalidad,246
-40.344143,8.281875,bajaron,104
-51.728153,10.799279,490,13
-32.678997,12.925447,quedaban,60
32.034622,4.9343967,ministerio,1291
-24.400337,46.238884,seguirá,345
-9.329196,22.88736,negociando,74
-31.375399,37.08629,ofrecerá,49
-37.346767,37.508816,considerando,825
-51.533134,5.440497,mayoría,2482
5.923665,39.08786,votó,265
-14.690581,40.9161,extender,218
0.08534761,51.107788,limitó,117
5.3073063,46.01995,esperarán,36
-3.396094,34.123146,resuelva,93
0.39682645,33.93346,diálogos,128
-16.015877,1.5102384,internos,358
-13.792542,22.874573,llevando,239
19.24959,44.730225,decisión,3098
7.761228,32.369953,punto,1547
1.746245,48.41028,llamando,174
7.515045,43.101406,aceptar,365
-4.802753,20.32383,problema,1697
-8.873682,44.84107,esperamos,485
-14.067616,19.229195,opiniones,218
42.924595,16.549221,magisterio,95
6.291238,48.690575,pide,765
-0.45710373,13.494834,docentes,343
-9.34988,24.677418,cesar,153
-57.407475,10.116315,45,623
-47.869095,14.937914,mil,1528
-43.458874,13.950906,trimestrales,18
-35.359013,22.886047,educadoras_diferenciales,51
12.88273,51.160408,consultada,217
-25.898094,46.326233,estaría,631
0.15172113,0.24260429,parecer,437
42.134686,5.151085,jefa,283
44.08378,12.60039,cartera,586
10.485453,31.195738,reiteró,624
-0.6001819,33.433224,diálogo,1547
11.520153,54.387215,interno,316
-18.797318,42.39323,pendiente,212
20.770609,26.500778,reconocido,394
-35.569065,22.8448,pago_mención,40
43.418396,16.313637,cubillos,194
11.576162,50.901165,adelantó,358
-2.0065858,48.47068,dispuesto,506
-5.225699,33.95486,discutir,329
-10.246136,47.77169,nuevamente,869
15.63794,51.220913,señalando,435
-27.765343,45.15484,queda,683
-6.3003235,35.386337,planteado,149
-12.887784,21.419344,petitorio,191
-1.712129,-0.8051919,pasa,586
-13.736319,47.89225,empezar,219
-11.735669,31.184196,avanzar,568
-25.161589,26.046625,puntos,1633
13.900255,32.498806,criticó,665
16.133661,-4.0211205,directo,424
-59.724426,9.123128,5,1884
-24.781399,46.099174,siguen,779
-8.338758,44.714375,ojalá,178
-3.276118,35.91622,depongan,14
0.09455359,-15.00897,alcance,448
14.347903,-5.1254277,mostró,781
-8.217683,20.357914,enfrenta,697
-40.635593,-12.935723,energías,57
-38.027126,36.637817,puestas,55
-28.413704,30.03692,planes,687
-31.485065,27.9382,recuperación,509
-32.778137,0.9581427,reparar,118
-33.249947,4.3026958,daño,667
-17.051231,7.114298,produce,556
0.5125074,14.112763,educación,1279
16.842182,-5.7530923,publica,104
-0.9890512,13.07003,paralización,292
6.486548,48.775112,exigía,43
-23.655184,12.826084,primeras,634
-49.571827,-21.27628,semanas,2172
20.209177,36.596706,participara,20
0.39706928,33.81022,negociaciones,1255
-21.722239,20.018057,lideradas,28
43.32051,15.353228,subsecretario,395
-7.8449936,7.145089,mea_culpa,41
-5.1819344,29.854631,sumarse,146
-33.181572,11.16696,mesas,135
-52.687714,-3.2495062,cuarta,367
9.809465,17.044601,actuado,133
-17.738546,1.205996,predisposición,13
7.0739856,25.24588,posición,904
46.965004,22.053566,directiva,259
-5.1175647,33.529778,hablar,967
7.0014534,25.24862,opinión,683
17.185013,34.164837,conversado,60
42.539997,4.8968997,exdirector,185
54.541637,14.142696,teatro,146
-3.3720393,-50.77796,rancagua,391
50.95438,-11.192052,marcelo,418
51.965134,2.5986154,vidal,106
16.946623,44.909386,acusación,744
6.6664643,48.336918,solicitó,700
47.095215,-21.616978,16_años,307
12.41859,14.41918,presidio,126
13.054582,11.323449,malversación_fondos,44
-19.807322,18.080217,públicos,667
-12.560184,39.426163,incompatible,41
54.57584,13.935757,entrevista_expreso,200
17.659405,-30.452326,versión,846
-51.62266,-21.327541,2013,867
-51.3341,-20.85487,2016,2190
11.057671,16.18427,inocencia,174
12.699853,18.616083,acusaciones,1025
17.66446,15.919474,ministerio_público,1284
12.161267,46.78192,hecha,173
3.6638632,11.991849,presuntas_irregularidades,42
54.489887,14.1255245,teatro_regional,45
11.521232,36.638596,concreto,720
13.981989,29.358854,acusa,800
-43.807106,4.7879314,mientra,10
-16.22665,-40.746822,contrató,52
-38.30002,-10.60777,servicios,1929
8.880905,-26.11623,trabajaba,207
8.136766,-15.85855,pareja,1366
46.28899,-11.749858,sara,45
46.525208,-14.290461,maría,686
-45.598156,17.672127,pagó,170
-57.3756,10.176113,50,1346
-47.293804,15.396673,millones_pesos,1279
-42.78212,18.293339,reembolsar,15
-37.222458,18.276878,gastos,553
-38.65128,19.636444,montos,228
-59.850807,9.1577835,7,1381
-10.095002,47.56967,directamente,811
-38.416492,19.767603,dineros,246
-59.83467,9.145579,6,1373
-38.088478,19.854862,fondos_públicos,54
42.99515,7.506695,corporación,361
14.219178,-25.210852,cultural,251
-20.717457,32.244446,rige,111
13.967726,32.595566,cuestionó,440
15.604577,51.009556,argumentando,284
17.971573,15.630472,sergio_moya,54
12.876203,8.716732,imputados,449
5.353269,8.097622,presuntos_delitos,39
-16.307903,42.87366,duración,213
-28.707058,40.605797,incluyendo,707
36.514637,14.467145,chileno,882
-52.75448,-12.652234,pasadas,293
3.4040844,-5.2310405,estuve,58
-49.343433,-21.55661,6_meses,116
12.756082,14.376343,reclusión,54
16.039188,-36.46418,nocturna,35
-30.058052,9.630545,firmas,267
7.973858,-1.7001086,trataba,456
-34.751934,25.606176,acceso,1515
-5.7962365,35.33045,enfoque,144
15.854454,3.0692549,equipo,1673
-37.98102,36.5729,pusieron,219
3.0050552,-45.883022,área,974
-37.90647,32.094734,significó,160
24.219963,45.953983,administrativa,193
8.354757,2.9441311,fuese,162
-5.1043067,-24.733461,dejada,38
-8.458586,48.78044,eventualmente,206
-21.496382,1.0052212,desorden,55
19.409645,49.45129,precisó,1352
-11.971784,49.576286,comenzaron,745
12.576835,47.957146,conocerse,242
3.6745553,11.976459,irregularidades,482
19.167349,44.750965,medida,2722
4.4595704,-8.996721,pasaba,129
20.49849,47.43279,admitió,587
-42.499165,20.070225,pagos,409
-8.011659,-8.184645,trabajaban,85
15.308688,-2.0187123,a_continuación,787
51.91933,12.544559,alcalde_santiago,79
20.518114,38.903942,declarado,387
-2.0467587,48.593704,intención,771
-19.638079,51.111244,cerrar,606
39.777252,3.2076137,comunidad,1564
-2.7703052,33.6083,solucionar,164
-5.11097,19.052364,crisis,2200
34.66771,-2.303371,antiguo,337
-23.925457,6.4106703,amenaza,1065
21.982588,22.18882,firmantes,78
-23.1925,13.15235,distintas,815
-10.507677,1.6474336,generaciones,176
23.18632,5.9171405,solemne,53
10.850099,23.357475,enérgica,30
9.497451,28.952444,irrestricto,20
23.916084,-4.371347,formó,91
-10.418253,-4.376579,ciudadanos,1125
32.20909,21.689056,laico,26
36.229176,10.909367,republicano,344
22.202492,16.274271,democrático,271
1.5943424,45.075855,pretender,41
2.214039,31.363914,aras,25
13.006596,10.413383,supuesta,382
-5.4603314,27.846285,atentar,51
-53.813667,-20.813253,valores,497
-23.52189,33.355484,regla,103
22.295977,-8.221087,educación_pública,135
16.543495,23.070652,ofensiva,307
-7.308823,14.713434,desatada,62
-14.219139,-36.51868,décadas,796
36.33394,21.807314,republicana,118
-29.015253,23.95277,combinada,23
19.600441,3.1326592,fuerzas,889
15.490937,35.237644,duda,644
2.1809728,24.042809,espíritu,167
-1.7829561,39.27032,promotores,30
8.63401,27.505312,hito,117
-5.7390027,41.343796,clave,885
3.5636315,-20.25836,asalto,313
-12.726416,-25.297556,abandonada,76
-1.2948384,24.74582,justo,575
-17.405777,45.67834,desarrolla,160
29.88171,9.433933,par,602
-1.3770239,16.742012,rechazo,1225
-15.054963,16.169289,transversal,129
-18.329473,36.93855,reforma,832
-26.670137,28.301495,curricular,76
16.304365,33.739944,promovida,35
42.74856,16.811035,ministerio_educación,293
35.103485,33.852085,consejo_nacional,131
27.804852,20.582968,formación,630
22.574333,-8.534954,estudiantado,12
-32.4275,16.964767,enseñanza_media,39
-2.8786008,40.86021,conjunto,827
-44.037037,-0.9338539,cae,170
15.841219,35.335117,foco,286
-37.832188,-15.854895,luz,950
21.18942,23.438643,nación,642
-53.641693,-20.800295,principios,516
-18.289108,38.567116,idea,1538
22.296017,15.690607,democrática,290
1.9384582,23.127699,igualitaria,10
-3.1716743,34.042557,resolverse,44
-30.899593,22.771801,inversión,1022
-38.79176,30.364008,sustantiva,12
-17.843544,19.49672,democráticos,70
-20.241537,16.038658,distintos,695
-29.43884,-16.181051,componentes,104
23.881437,-8.669502,educacional,108
-2.5135098,10.9082155,represión,631
-17.71664,25.068382,imposición,53
8.56815,19.92828,arbitraria,135
15.9305315,-21.435804,siglos,88
-7.4000416,25.079985,estrechamente,38
-17.914131,16.311483,ligados,92
14.750726,3.6498184,reconquista,15
14.938768,-20.81216,colonial,52
51.275593,-10.994764,sergio,325
27.657732,-14.592321,historiador,90
25.706017,-10.187711,académico_universidad,87
51.43785,-11.578658,jaime,455
54.0911,-1.5119342,lorca,13
41.01871,-4.3123984,ingeniero,223
4.7024074,30.936468,comercial,986
26.764944,-10.618244,director_centro,89
9.898191,-18.592648,memoria,291
-8.410706,42.237747,futuro,1474
13.445774,-26.978132,arquitecto,86
19.445192,-29.138262,premio,374
25.00156,-11.105949,arquitectura,86
-50.854523,-20.604279,2018,3818
50.393772,-11.458667,patricio,451
49.005795,-0.2817688,jorquera,10
26.783829,-16.029228,doctor,271
25.191504,-12.1237,ciencias,178
25.17508,-10.763753,universidad_chile,236
51.036705,-11.043013,alejandro,431
47.519268,19.98923,goic,34
42.537464,4.927684,director,1910
34.92006,-4.375433,actor,261
22.11375,-23.556856,cine,183
31.75787,-21.345545,televisión,795
51.934315,-9.351804,antonio,306
49.467983,0.5847209,parra,139
44.1971,-1.5191466,calderón,136
5.6165724,-27.816692,psiquiatra,57
41.37583,-17.181324,gregory,33
31.482944,-5.568196,cohen,216
51.40327,-0.36717942,muñoz,521
27.694218,-14.906412,escritor,122
27.7071,-15.070657,cineasta,53
42.009563,-18.411951,dr,130
